lid,state_id,lat,lng
CPFN7,NC,34.404444444444,-78.293611111111
CPPT2,TX,33.474722222222,-95.5875
CPNK2,KY,37.74535715,-84.5866074
CPSV2,VA,38.1575,-79.0743
CPTR1,RI,41.717,-71.343
CRCP1,PA,40.714166666667,-79.508333333333
CRDC1,CA,37.4319444444444,-121.012777777778
CRDU1,UT,41.18068056,-111.4004583
CRGA4,AR,36.401944444444,-90.541388888889
CREM6,MS,30.571388888889,-89.594722222222
CRKT1,TN,36.166667,-83.495556
CRHA2,AK,64.86,-146.80333333333
CREC1,CA,41.7914769,-124.0761515
CRKT2,TX,31.3383333333333,-95.6561111111111
CRKV2,VA,38.36785653,-78.42926505
CRLT1,TN,36.168,-83.5041
CRNA2,AK,63.006388888889,-141.80694444444
CRMV2,VA,38.045594,-79.65408
CRLK2,KY,38.117528,-83.532145
CRNN6,NY,42.146388888889,-77.057777777778
CRPW1,WA,46.93926375,-123.3143194
CRNW1,WA,47.666111111111,-121.92416666667
CRNZ1,WA,47.666111111111,-121.92416666667
CRUA2,AK,69.360555555556,-152.12166666667
CRSA2,AK,65.190555555556,-147.25416666667
CRSM2,MD,37.9783,-75.8636
CRTM7,MO,36.194722222222,-89.653611111111
CRTN6,NY,42.602777777778,-76.159722222222
CRVA2,AK,60.558333333333,-145.75333333333
CRZA3,AZ,33.9858809,-110.2809417
CRSW2,WV,38.3472222,-81.63638889
CSHC2,CO,40.2052,-105.8376
CSDI1,ID,44.52472222,-116.0461111
CSHO1,OH,40.248333333333,-81.873055555556
CSCA3,AZ,32.3511849,-111.0945447
CSRA2,AK,61.148888888889,-149.72944444444
CSHL1,LA,32.012777777778,-93.353055555556
CSHW1,WA,47.4238888888889,-123.219722222222
CSSC2,CO,39.568055555556,-106.41194444444
CTHT1,TN,36.2480555555556,-85.9552777777778
CTAW1,WA,46.730663,-122.953704
CTLI1,ID,47.5548,-116.3246
CTPN7,NC,35.521944,-82.848056
CUET2,TX,29.090277777778,-97.329444444444
CVCN2,NV,39.21657778,-114.5296389
CVEL1,LA,30.476388888889,-90.089444444444
CUSL1,LA,30.494444444444,-90.169444444444
CVPC1,CA,34.688888888889,-119.35694444444
CVGV2,VA,37.788611111111,-80.000833333333
CVLO2,OK,36.394722222222,-95.81
CWMO3,OR,42.741,-123.429
CWYO2,OK,36.104166666667,-94.783055555556
CWCC1,CA,40.50487467,-122.2330577
CWCM2,MD,39.669722222222,-78.788055555556
CWAC1,CA,40.38709797,-122.2386119
CWWA3,AZ,33.824166666667,-113.53333333333
CWOL1,LA,30.296944444444,-93.117777777778
CYBC1,CA,35.021944444444,-120.2275
CYNL1,LA,31.7246,-91.5443
CYCK2,KY,37.864722222222,-83.933611111111
CYTC1,CA,37.1682777,-121.6496677
CZRN6,NY,45,-73.501388888889
DABV2,VA,36.59727,-79.40405
DANP1,PA,40.958055555556,-76.619444444444
DARA4,AR,35.226111111111,-93.149444444444
DARM8,MT,45.97205,-114.141
DARL1,LA,30.8888888888889,-90.8444444444444
DAWM2,MD,39.128055555556,-77.335833333333
DAVN3,NH,43.2509,-71.7322
DBHA2,AK,59.0374,-158.462
DAYM5,MN,47.2527777777778,-93.8
DBDC2,CO,38.3569337,-108.8334347
DBQI4,IA,42.499444444444,-90.653055555556
DBNG1,GA,32.544444444444,-82.894722222222
DCBV2,VA,36.58987,-79.4126
DBVA3,AZ,34.728611111111,-111.775
DCDV2,VA,37.194314,-78.009122
DCOC1,CA,38.7892,-123.155803
DCKC2,CO,38.17776806,-107.7583927
DCMC1,CA,37.6566666666667,-120.923333333333
DCKN2,NV,36.090833333333,-115.02305555556
DCWC1,CA,39.02628325,-121.4371809
DCTM2,MD,39.3521111,-76.3594722
DCSC1,CA,39.2244444444444,-121.2675
DCTG1,GA,31.6544444444444,-81.8280555555556
DEDI1,ID,44.3111111111111,-115.648333333333
DDMN6,NY,43.274747,-75.427848
DECA1,AL,34.611388888889,-86.975277777778
DEFO1,OH,41.279166666667,-84.386666666667
DEKT2,TX,33.683888888889,-94.694166666667
DELC2,CO,38.75303944,-108.078403
DDHU1,UT,38.0941529,-110.4073639
DENL1,LA,30.4638888888889,-90.9902777777778
DEEO3,OR,43.219166667,-123.279166667
DEPC1,CA,33.631111,-116.391389
DEXO3,OR,43.945833333333,-122.83611111111
DETO3,OR,44.722061,-122.250058
DEVN2,NV,41.17875,-115.492575
DFCV2,VA,36.58672,-79.37891
DGGI1,ID,43.781369,-111.209069
DEWI4,IA,41.766944444444,-90.534722222222
DGTT1,TN,35.957778,-83.546389
DKCC1,CA,35.941666666667,-118.82194444444
DILA1,AL,30.25,-88.075
DICM1,ME,47.1130556,-69.0880556
DIBM6,MS,30.476111111111,-88.893611111111
DINA3,AZ,35.78069444,-110.9304167
DIRC2,CO,39.6038,-106.0116
DKHC1,CA,34.343055555556,-117.22555555556
DIXN2,NV,40.6849236,-115.8134002
DLBM1,ME,45.63235,-68.60704
DLGM8,MT,46.397777777778,-112.74194444444
DLMC1,CA,36.4504,-119.0284
DLDI4,IA,42.538611111111,-90.646388888889
DLLO3,OR,45.474722222222,-123.125
DLAM6,MS,31.97777,-89.8975
DLDA1,AL,32.520833333333,-87.88
DLTN3,NH,44.4101,-71.7206
DLYF1,FL,27.9019444444444,-82.3772222222222
DLYW2,WV,38.809275,-79.8817342
DOBC2,CO,38.310277777778,-108.88472222222
DNZM7,MO,36.621944444444,-90.8475
DOLU1,UT,38.79720805,-109.1951142
DOLC2,CO,37.47249296,-108.4975908
DNSM3,MA,42.66758945,-71.57506809
DOSC1,CA,39.7062356,-123.3252632
DONL1,LA,30.102777777778,-90.959166666667
DONO3,OR,42.791111111111,-118.86666666667
DOVM3,MA,42.256209,-71.2600558
DOVM1,ME,45.175,-69.3147222
DPGV2,VA,36.56157,-79.37488
DOTW1,WA,46.6173236,-123.277644
DORO3,OR,43.78595685,-122.9553524
DRBI1,ID,44.29194444,-115.6419444
DRMC2,CO,37.576936,-108.572594
DRIC1,CA,38.58741046,-122.8622159
DREI3,IN,39.3392,-85.9864
DRGC2,CO,37.2791688,-107.8803445
DRIV2,VA,36.5872,-79.38265
DSCA4,AR,34.976666666667,-91.4925
DROV2,VA,36.5784,-79.43138
DRRC2,CO,37.63888428,-108.0603517
DRKL1,LA,30.6847,-93.0436
DRTA2,AK,66.097222222222,-162.74055555556
DSHP1,PA,40.549166666667,-80.205833333333
DSNC1,CA,37.555,-120.463333
DSOK1,KS,38.983333,-94.964444
DSRW1,WA,46.852222222222,-122.6675
DTTM8,MT,47.930325,-111.552941666667
DTNO1,OH,39.765277777778,-84.1975
DUPT2,TX,28.661944444444,-96.965277777778
DUUA3,AZ,32.72444444,-109.0991667
DUKN7,NC,36.183333333333,-75.75
DUGT1,TN,35.96,-83.535
DURU1,UT,40.21027778,-109.7813889
DVLV2,VA,36.5625,-79.37
DURO2,OK,34.233427,-96.975845
DWYT2,TX,30.303611111111,-93.743611111111
DWRI1,ID,46.515,-116.29583333333
DYET1,TN,36.029722222222,-89.386944444444
EADM7,MO,38.628888888889,-90.179722222222
EAGN6,NY,42.938611111111,-73.376944444444
EAGI1,ID,43.6702777777778,-116.3075
EAMC1,CA,37.2738144,-121.974220515
EASW1,WA,47.238888888889,-121.17777777778
EASI1,ID,48.999166666667,-116.17972222222
ECAU1,UT,40.75966979,-111.5640912
EBSW1,WA,47.6,-122.34
ECCU1,UT,40.92244629,-111.6071504
ECDO3,OR,43.640833333333,-123.29833333333
EBKV1,VT,44.959034,-72.697429
EBZN6,NY,42.829722222222,-78.775277777778
ECPU1,UT,40.7238375,-111.5196438
ECWU1,UT,40.9677245,-111.437699
ECMA3,AZ,33.0645062,-109.4422978
EDFM2,MD,39.098611111111,-77.471111111111
EDOC1,CA,38.588888888889,-120.84388888889
EDEG1,GA,32.1901111,-81.4158611
EFDN7,NC,36.150833333333,-77.693055555556
EFRA1,AL,30.44369,-88.11392
EGCO3,OR,44.880555555556,-117.25277777778
EGLO3,OR,42.5248471,-122.8428203
EGLV2,VA,37.342724,-79.849097
EGLC2,CO,39.644611,-107.0780139
EKTO3,OR,43.5859502,-123.5553727
ELHC2,CO,40.59163879,-107.3208933
ELFA2,AK,58.193055555556,-136.34305555556
ELDO2,OK,35.921111111111,-94.838333333333
ELKN7,NC,36.240555555556,-80.849166666667
ELKO3,OR,42.6787364,-122.7419867
ELNC1,CA,37.1475,-120.6053
ELNO2,OK,35.563107,-97.95755
ELRP1,PA,41.963333333333,-78.386388888889
EMAT2,TX,28.71,-95.9138
ELYW2,WV,38.144722222222,-82.383888888889
ELWW1,WA,48.055,-123.58194444444
ELZW2,WV,39.0589686,-81.38956408
ELZV2,VA,36.8436,-76.3647
EMBT1,TN,36.17824965,-82.4551657
EMCM7,MO,37.15408,-91.35817
EMIU1,UT,40.75,-111.8125
ELZN7,NC,34.626666666667,-78.578333333333
EMMI1,ID,43.930555555556,-116.44166666667
EMMC2,CO,39.373333333333,-107.08333333333
ENMC2,CO,40.5146975,-106.9539407
ENBM6,MS,32.798888888889,-89.335
ENSM6,MS,32.1758,-88.8197
ENGO1,OH,39.87033349,-84.2860557
ENNA2,AK,64.565277777778,-149.09166666667
ENVI1,ID,47.5722,-116.2528
EOKI4,IA,40.3975,-91.374166666667
EPTT2,TX,29.48,-94.9183
EONN1,NE,42.43317,-98.599133
EPOV2,VA,36.69,-77.540833333333
EPRT2,TX,31.80319,-106.54131
ERBA2,AK,61.310277777778,-149.57694444444
ERNM8,MT,48.975,-110.42194444444
ESCU1,UT,37.77804389,-111.5746181
ESSC2,CO,40.3756,-105.4878
ESSV1,VT,44.478888888889,-73.139166666667
ESRC1,CA,35.717222222222,-120.63916666667
ESTO3,OR,45.300555555556,-122.35444444444
ESTN4,PA,40.694444444444,-75.203333333333
EUGO3,OR,44.0525,-123.0827778
ETTC1,CA,40.139278,-123.9913987
EVAW4,WY,41.2698611,-110.9636944
EVDA3,AZ,34.276388888889,-111.63805555556
EWFA3,AZ,33.822222222222,-109.81388888889
EVRM4,MI,43.8991863,-85.2553192
EVDT2,TX,30.355555555556,-94.093055555556
EWGC1,CA,35.653028,-120.508056
ETAM6,MS,34.4825,-89.224444444444
EVVI3,IN,37.972222222222,-87.576388888889
EWSN2,NV,38.813611111111,-119.04805555556
EZMV2,VA,36.862,-76.3095
EYAA2,AK,60.531111111111,-145.64444444444
FBFF1,FL,25.1421,-80.9221
FARC1,CA,39.42796385,-120.0340873
FALO3,OR,43.944444444444,-122.77361111111
FBFV2,VA,36.807361,-80.538831
FAVM2,MD,39.716388888889,-77.824722222222
FAYN7,NC,35.04722,-78.85805
FBNM8,MT,47.8169111111111,-110.666141666667
FBGM3,MA,42.57620079,-71.7881285
FBLC1,CA,39.045555555556,-121.61055555556
FCFM8,MT,48.495555555556,-114.12666666667
FCHW4,WY,42.0958,-110.41615
FCNU1,UT,39.77440566,-111.191006
FCSA3,AZ,34.394444444444,-111.63
FDFV2,VA,36.908535,-80.338996
FDTT1,TN,35.7875,-84.249722
FDBV2,VA,38.308333333333,-77.529444444444
FDKM2,MD,39.402777777778,-77.366111111111
FFDN3,NH,43.4705555555556,-71.6538888888889
FFMO1,OH,41.307831,-83.15881
FDYO1,OH,41.0558333333333,-83.6880555555556
FFTK2,KY,38.2113333,-84.8741111
FELA4,AR,33.03207,-92.08764
FFXW1,WA,47.028055555556,-122.03138888889
FGCV2,VA,37.093861,-80.207277
FISM8,MT,48.355555555556,-115.31388888889
FISC2,CO,40.475,-106.78638888889
FGLV2,VA,36.956861,-80.351061
FKLW2,WV,38.635555555556,-79.338055555556
FKNO1,OH,39.563055555556,-84.305
FLDT1,TN,35.790556,-84.24
FLAV2,VA,37.234444444444,-82.343611111111
FLMK2,KY,38.67823,-84.32804
FLFV2,VA,36.979639,-80.178189
FLLN6,NY,42.453333333333,-76.473055555556
FLCN7,NC,35.429167,-82.5525
FLGW4,WY,44.09895,-110.6675
FLRK2,KY,38.171111111111,-82.634722222222
FLOA1,AL,34.7869444444444,-87.67
FLSA2,AK,56.6817,-132.9235
FLSL1,LA,30.615833333333,-90.248611111111
FLTA4,AR,33.6073,-93.8138
FLTI2,IL,41.894444444444,-90.156666666667
FMHV2,VA,38.8863,-77.1635
FMKA2,AK,64.076111111111,-141.63055555556
FMRA2,AK,64.309166666667,-141.40222222222
FMMA2,AK,64.066111111111,-141.99722222222
FMWA2,AK,63.889444444444,-142.23222222222
FNNO3,OR,45.488111111111,-122.7349
FOGG1,GA,31.623333333333,-85.063888888889
FOSN7,NC,36.173611111111,-81.745
FODK2,KY,37.89396779,-84.26048609
FPHT1,TN,36.4980555555556,-82.5086111111111
FPKG1,GA,32.03468,-80.903029
FOSO3,OR,44.414753,-122.670225
FPST2,TX,28.935,-95.295
FMWC1,CA,38.759444444444,-121.66638888889
FOXR1,RI,41.8067,-71.4006
FPTC2,CO,39.34470844,-106.6736455
FRAT1,TN,35.92084908,-86.86548879
FRAW4,WY,43.02706,-109.77357
FREN4,NJ,40.526111111111,-75.065
FREU1,UT,38.3069248,-111.5187917
FRGC2,CO,40.097,-105.972
FRJN3,NH,43.4229,-71.6529
FRKP1,PA,41.389444444444,-79.820555555556
FRMN5,NM,36.723055555556,-108.22555555556
FRMV2,VA,37.306944444444,-78.388888888889
FRNL1,LA,30.8427777777778,-90.1619444444444
FRRU1,UT,39.10413724,-111.2165589
FRNO3,OR,44.123611111111,-123.29972222222
FRVC2,CO,37.382502,-107.6628383
FRMO3,OR,45.449444444444,-122.95027777778
FRNC1,CA,40.61583333,-124.2016667
FROV2,VA,38.913888888889,-78.211111111111
FRWC2,CO,39.9,-105.7761
FSNC1,CA,32.765,-117.16777777778
FRYW1,WA,48.9813,-118.7664
FSSO3,OR,45.703611111111,-123.755
FSKM7,MO,36.790277777778,-90.200833333333
FRVM3,MA,41.7043,-71.1641
FSHN6,NY,41.973,-75.1744
FRWL1,LA,29.555,-92.304722222222
FTCN2,NV,39.291666666667,-119.31111111111
FTDC1,CA,41.8806419,-124.1364325
FTCN6,NY,44.9894444444444,-74.4961111111111
FTEN6,NY,43.269444444444,-73.596388888889
FTBC1,CA,39.42818069,-123.7377695
FTMV2,VA,37.001944444444,-76.315
FTJC1,CA,41.64069017,-123.015037
FTRK1,KS,39.061666666667,-96.766111111111
FTKM1,ME,47.2833333,-68.58527778
FULM6,MS,34.265,-88.445277777778
FTSC1,CA,40.21816919,-123.6325017
GAKA2,AK,62.301388888889,-145.30722222222
FYTT1,TN,35.1344444444444,-86.5397222222222
FTWI3,IN,41.0825,-85.115277777778
GALW2,WV,38.680277777778,-82.1875
GALS1,SC,34.056944444444,-79.247222222222
GADS1,SC,33.8105555555556,-80.8672222222222
GASO3,OR,45.4387,-123.1412
GARW1,WA,47.4151086,-121.5873213
GARC1,CA,34.89386807,-120.3065463
GBCT2,TX,29.697777777778,-98.106388888889
FWNN2,NV,36.143055555556,-115.06472222222
GACC1,CA,38.799561,-123.171408
GATU1,UT,41.1368878,-111.8324384
GBDA2,AK,64.450555555556,-144.94222222222
GATN1,NE,41.662986,-99.635597
GBRN6,NY,42.397222222222,-74.450833333333
GBTC1,CA,34.524444,-119.686389
GBYC2,CO,40.156,-105.84
GATV2,VA,36.608611111111,-82.568055555556
GBFW4,WY,42.02097,-110.04981
GAYC3,CT,41.653055555556,-73.490277777778
GAXV2,VA,36.647222222222,-80.979166666667
GCOC2,CO,39.5549819,-107.337554
GCPW2,WV,39.582222222222,-78.31
GCSA2,AK,62.767777777778,-149.69111111111
GBTW2,WV,37.5991666666667,-81.8202777777778
GDHM6,MS,32.66722,-89.64611
GDVN6,NY,42.854722222222,-78.755277777778
GCDW1,WA,47.955555555556,-118.98388888889
GCGA2,AK,60.961666666667,-149.13138888889
GDTA3,AZ,32.8822686,-113.541306
GEPC2,CO,38.52915336,-107.648947
GEYC1,CA,38.71268685,-122.8958295
GFFN3,NH,43.01675,-71.5511
GCVF1,FL,29.981388888889,-81.634166666667
GENW3,WI,43.5688,-91.2304
GEOV1,VT,44.679166666667,-73.073055555556
GERT1,TN,35.116388888889,-89.801388888889
GEEM6,MS,33.28711,-91.15393
GEOA4,AR,35.128888888889,-91.449722222222
GERO1,OH,39.637777777778,-84.403888888889
GILN5,NM,33.0615,-108.53739
GILN6,NY,42.355833333333,-74.445
GGYM7,MO,40.27926944,-91.49593611
GHHT1,TN,35.726,-83.5129
GLDN7,NC,35.3375,-77.9975
GLBW1,WA,47.8373546,-121.6667809
GHBM3,MA,42.0824,-70.6463
GLDI2,IL,40.881388888889,-91.0225
GLNM2,MD,39.256111111111,-77.051111111111
GIBO3,OR,45.71957668,-118.3232913
GIDA3,AZ,32.7608789,-114.4205019
GLEV2,VA,37.365923,-79.817972
GLCA3,AZ,33.18561278,-110.2200903
GLCM3,MA,42.610277777778,-70.660555555556
GLHA3,AZ,32.8827222,-109.4796056
GLEW2,WV,38.9329722,-80.8382222
GLML1,LA,30.995833333333,-92.673611111111
GJNC2,CO,38.98331575,-108.4506446
GLFM6,MS,30.3933333333333,-89.2063888888889
GLKA3,AZ,33.1028404,-110.9765014
GLGM8,MT,45.497222222222,-111.27083333333
GLTA2,AK,64.5399,-163.0341
GLNM7,MO,36.805277777778,-93.461666666667
GLOO2,OK,34.0975,-94.901944444444
GNJT2,TX,29.3583,-94.725
GNEN6,NY,42.324444444444,-75.771666666667
GLZM7,MO,39.222222,-92.848611
GMNM2,MD,39.198888888889,-77.275277777778
GMRC2,CO,39.854,-106.2427
GNLT2,TX,29.484302,-97.44754
GNSA1,AL,32.852222222222,-88.154166666667
GNVN6,NY,42.868,-76.941
GNUK2,KY,38.6466666666667,-82.8605555555555
GOLI2,IL,37.357777777778,-88.4825
GORC2,CO,39.60943048,-106.447808
GOFN3,NH,42.9481,-71.4634
GORW1,WA,48.671944,-121.246666
GOSO3,OR,43.980555555556,-122.96527777778
GRAO3,OR,42.43039607,-123.3178365
GOWN6,NY,42.463888888889,-78.935277777778
GPRO3,OR,44.45,-122.549
GPSC2,CO,39.64942954,-106.9536554
GRAK2,KY,38.25258184,-82.985447
GPOA2,AK,62.858333333333,-145.61666666667
GRCC1,CA,38.9036111,-123.6077778
GRBN6,NY,43.01,-77.7913888888889
GREL1,LA,31.81822,-93.08489
GRCA3,AZ,34.56307975,-112.4448909
GRAP1,PA,40.229444444444,-75.451944444444
GRDN6,NY,41.686111111111,-74.165555555556
GRFI2,IL,38.968055555556,-90.428888888889
GREM6,MS,33.52254,-90.18083
GRDN2,NV,38.84519444,-119.7060833
GREW4,WY,43.14306,-110.97694
GRLK2,KY,37.247777777778,-85.34
GRNM1,ME,45.7313,-68.5893
GRMN3,NH,44.4358333,-71.1903
GRIC1,CA,39.3665551,-121.6471932
GRMA3,AZ,33.168661,-112.0073648
GRIT2,TX,30.5719444444444,-94.9486111111111
GRSA2,AK,62.520833333333,-145.53083333333
GRRT2,TX,29.3016,-94.8966
GRVC2,CO,39.641111111111,-106.39416666667
GRTW2,WV,38.9217307,-81.0947567
GRVU1,UT,38.98608,-110.151247
GRRW4,WY,41.5161,-109.44925
GSRC1,CA,38.70907868,-123.4266753
GSLS1,SC,34.84234,-82.480681
GSVO3,OR,42.8487314,-123.1789493
GTBM3,MA,42.231944444444,-73.355277777778
GRZU1,UT,40.90829296,-109.422914
GSVT2,TX,33.727883,-97.160013
GTOT2,TX,29.31,-94.7933
GTTI4,IA,42.784,-91.0948
GUDC1,CA,37.2808,-121.8802
GTND2,DC,38.9033611,-77.0676667
GVAC1,CA,36.797778,-120.16
GUEC1,CA,38.49935758,-122.9983325
GVDA1,AL,34.421388888889,-86.393888888889
GULA2,AK,62.268888888889,-145.38055555556
GUSC2,CO,38.54193567,-106.9497661
GVHA1,AL,34.4217,-86.3927
GWSC2,CO,39.54666667,-107.3308333
GVVN6,NY,43.4638888888889,-73.2847222222222
GVZW4,WY,43.55776,-110.76308
GYLP1,PA,39.825,-79.923055555556
GYRC1,CA,39.5248937,-120.9380068
HADT1,TN,35.168187,-84.297994
HAGW1,WA,47.65267,-117.44966
GYNK2,KY,38.329166666667,-82.937222222222
HAKT2,TX,32.559722222222,-95.206388888889
HALI1,ID,43.517158,-114.321483
HAHW1,WA,47.283888888889,-121.79666666667
HAMO1,OH,39.391111111111,-84.572222222222
HAMA3,AZ,33.88503188,-112.6621198
HAIV2,VA,37.20705367,-82.2956933
HAMC1,CA,39.750833333333,-121.99777777778
HARP1,PA,40.254722222222,-76.886388888889
HARI2,IL,39.160277777778,-90.615277777778
HANO1,OH,39.667222222222,-80.866111111111
HAPC1,CA,41.83512325,-123.3831113
HATU1,UT,37.65109086,-112.4302069
HAVI2,IL,40.293152,-90.069412
HARO3,OR,44.27040126,-123.1737036
HAWN7,NC,36.087,-79.366
HATM6,MS,31.3431,-89.2803
HBGM6,MS,31.4258,-89.4147
HBMN2,NV,40.667777777778,-116.93027777778
HCDI1,ID,45.2544444,-116.6969444
HCHC1,CA,38.95767446,-122.3427535
HCGN7,NC,35.208055555556,-75.703055555556
HBYC1,CA,40.766944444444,-124.21694444444
HBRV2,VA,37.66652,-75.83017
HDYA4,AR,36.313611111111,-91.482777777778
HDGM2,MD,39.537777777778,-76.089722222222
HCFV2,VA,38.9143,-78.1857
HCKN2,NV,39.869,-116.1669444
HCRO3,OR,43.709575,-122.421111
HEAC1,CA,38.61324216,-122.8363818
HEEA4,AR,34.515833333333,-90.584166666667
HDLN6,NY,43.311388888889,-73.867777777778
HCTC1,CA,39.368333333333,-121.37166666667
HENN3,NH,43.1520237,-71.85730149
HERP1,PA,40.298333333333,-76.668055555556
HEUN6,NY,44.599444444444,-75.379166666667
HEII1,ID,43.612425,-111.659811
HGBN6,NY,44.973888888889,-74.665555555556
HFEW2,WV,39.323611111111,-77.728888888889
HDYN6,NY,43.3188888888889,-73.8447222222222
HHCC1,CA,35.58375,-120.55444
HIBK2,KY,37.8292447,-84.723835
HFDC3,CT,41.7690944444444,-72.66755
HHDW1,WA,47.2770478,-121.7853845
HIST2,TX,29.5947,-94.3902
HFMW4,WY,41.00452778,-109.6675556
HGSP1,PA,40.252222222222,-77.021111111111
HKCC1,CA,39.7680555555556,-121.776944444444
HIKN6,NY,43.311388888889,-75.108333333333
HIWN7,NC,35.150797,-84.178608
HINW2,WV,37.670277777778,-80.892777777778
HKMK2,KY,36.56965,-89.20571
HLDK2,KY,37.553055555556,-83.769166666667
HLST1,TN,35.929444444444,-89.389722222222
HLKW1,WA,47.124166666667,-120.73916666667
HMLT1,TN,35.93006336,-87.7430786
HMFW4,WY,42.11089,-110.70942
HLWM8,MT,46.4288,-109.8411944
HLEN6,NY,42.003055555556,-75.383888888889
HLHN7,NC,33.9159,-78.2694
HLZU1,UT,41.632222222222,-111.87833333333
